uid,pr_link,repo,pr_title,media_type,isGithub,link_count,link_url,link_text,rank
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c497749e670e916e17a4e7fb0acb1abe26d9bd9a,Link 165,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c497749e670e916e17a4e7fb0acb1abe26d9bd9a,Link 166,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/blob/main/CHANGELOG.md,Link 167,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/2f53e2af55794795979232b0f3e95359299e1aee,Link 168,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/f9da163f8852800763844ae89e85eaafe0c37f2b,Link 169,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://img.shields.io/badge/c8cd90e0f-fix-green,Link 170,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/d2612468347a232c25c6a77bb50b647e13926cef,Link 171,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c8cd90e0f601a6baa05b84e45bbd37b4bf6049f5,Link 172,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c497749e670e916e17a4e7fb0acb1abe26d9bd9a,Link 173,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/d8cbf3b57615256a3e7d3f9f0ef1fbae8f733c8c,Link 174,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/2f53e2af55794795979232b0f3e95359299e1aee,Link 175,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/5ac03f40e720b47bdd29aad4a685c2a13dbb537c,Link 176,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/f9da163f8852800763844ae89e85eaafe0c37f2b,Link 177,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/0eb5870190b920f3c99b466d8f10a0be68ea8de4,Link 178,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/compare/19.0.1...19.0.2,Link 179,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c8cd90e0f601a6baa05b84e45bbd37b4bf6049f5,Link 180,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/DefinitelyTyped/DefinitelyTyped/commits/HEAD/types/chrome,Link 181,
402,https://github.com/puppeteer/puppeteer/pull/8066,puppeteer/puppeteer,chore(deps-dev): bump @types/ws from 8.2.3 to 8.5.1,text,TRUE,4,https://github.com/DefinitelyTyped/DefinitelyTyped/commits/HEAD/types/ws,Link 1,
402,https://github.com/puppeteer/puppeteer/pull/8066,puppeteer/puppeteer,chore(deps-dev): bump @types/ws from 8.2.3 to 8.5.1,text,TRUE,4,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/ws,Link 2,
402,https://github.com/puppeteer/puppeteer/pull/8066,puppeteer/puppeteer,chore(deps-dev): bump @types/ws from 8.2.3 to 8.5.1,text,TRUE,4,https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores,Link 3,
402,https://github.com/puppeteer/puppeteer/pull/8066,puppeteer/puppeteer,chore(deps-dev): bump @types/ws from 8.2.3 to 8.5.1,text,TRUE,4,https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=@types/ws&package-manager=npm_and_yarn&previous-version=8.2.3&new-version=8.5.1,Link 4,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc,Link 1,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8,Link 2,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/blob/main/CHANGELOG.md,Link 3,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/79438e6dc24735fae1adc98e9a74ab6cecd502de,Link 4,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/a12eaae0e544d7e485ce7ce11e56591e7ff34108,Link 5,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/2076ef8f359941ad511c860000ec3eaa74410cac,Link 6,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/d98a28290b1c439abbd0cdec30436ef25a256ebd,Link 7,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/8d9bf4cfaaeef9a9f3307b53c3349bff1359ccdf,Link 8,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/e0bdc0f7c210c73f0291ab72e380743fe5f03b72,Link 9,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/4416077f4ac1afb74575b9a0e836bb66b8dc8b9a,Link 10,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/52a8f05fe419e905465e31b493d2007a1511276c,Link 11,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/b70e96ffe93d3ed59420d5c66a0a4258f6bf1de7,Link 12,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/f7c4934e591bc14bc965cb28bc6b9ca1d8ac1350,Link 13,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/740e6f390a8a5327cc320c9582dbe8afbc8b5a27,Link 14,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8468,Link 15,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/82bd8070cb276d8020ba688f1b781b7b46b6ce0c,Link 16,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/abd7c51583dff82816a910d46e894eddea3c1aff,Link 17,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8479,Link 18,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/cc48dc631a1c509637f9981d36cc7b29ac679829,Link 19,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8478,Link 20,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8481,Link 21,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8477,Link 22,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/a21b5f01b5c7d63f882ef94551aace8bb0f6ce31,Link 23,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8493,Link 24,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/37d36eb24bf5eabb68b46cf4dce2d7fd02816c05,Link 25,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8470,Link 26,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/8d9bf4cfaaeef9a9f3307b53c3349bff1359ccdf,Link 27,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/0c28f7217af53bade833aac5bcc71898ef8dd29e,Link 28,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8489,Link 29,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/9a9a332514604f77e629cc5665d4bf99c6292297,Link 30,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/2cd08cfda19147d52c40cc54c9699931c8d6734b,Link 31,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/be3f4bc5c065d0471bedd1662e8783151d1730d6,Link 32,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8490,Link 33,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8480,Link 34,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8483,Link 35,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/9cf91a375bbd87abb16bffa2d6ec44a32059d102,Link 36,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/commit/ce69566812c80a14bc6a09456859ee1b1ebaefda,Link 37,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/swc-project/swc/compare/v1.3.102...v1.3.103,Link 38,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8471,Link 39,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/compare/v9.0.0...v9.1.0,Link 40,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/releases,Link 41,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/commit/88db5db56ece1686b02af7ce3b5480653069b975,Link 42,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8487,Link 43,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/commit/5e18365b1507682a3d7873b17ebeb6f963b251cb,Link 44,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/compare/v9.0.0...v9.1.0,Link 45,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/blob/main/CHANGELOG.md,Link 46,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/commit/88db5db56ece1686b02af7ce3b5480653069b975,Link 47,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://redirect.github.com/swc-project/swc/issues/8503,Link 48,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/commit/5e18365b1507682a3d7873b17ebeb6f963b251cb,Link 49,
403,https://github.com/puppeteer/puppeteer/pull/11682,puppeteer/puppeteer,chore(deps): Bump the dependencies group with 2 updates,text,TRUE,58,https://github.com/bcoe/c8/commit/4ae2a4d7dea2fd861e46aa786d46f391265f21fb,Link 50,
